,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
6426,21-153430,Centre Hospitalier Guillaume Régnier,None,"M. Schyns Guillaume, Adjoint Administratif cellule marché",Cellule marché - Direction des Services Économiques,,108 avenue du Général Leclerc,35703,Rennes cedex 7,,02-99-33-39-04,3044,02-99-33-64-17,g.schyns@ch-guillaumeregnier.fr,http://www.ch-guillaumeregnier.fr,,,,,,False,False,,False,False
6427,21-153431,CARSAT AQUITAINE,None,,,FRI,80 Avenue de la Jallere,33053,Bordeaux,,(+33) 5-33-51-51-46,,,yann.daudou@carsat-aquitaine.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
6428,21-153432,Université de bourgogne,None,,,FRC,,None,Dijon,,,,,service.achats@u-bourgogne.fr,http://www.marches-publics.gouv.fr,,,,http://www.marches-publics.gouv.fr,,False,True,,False,True
6429,21-153433,COMMUNAUTE D AGL LIMOGES METROPOLE,None,,https://agglo-limoges.e-marchespublics.com,FRI23,"19, rue Bernard Palissy",87031,LIMOGES CEDEX 1,,(+33) -55-55-45-29-35,,,marches-publics@limoges-metropole.fr,https://agglo-limoges.e-marchespublics.com,http://agglo-limoges.e-marchespublics.com,,,,,False,True,,False,True
6430,21-153434,DEPARTEMENT DU CALVADOS,None,,,FRD11,1 place Gambetta BP 20520,14035,CAEN CEDEX,,,,,benjamin.buffard@calvados.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
6431,21-153435,SICASIL,None,Monsieur le Président du SICASIL,,,28 boulevard du Midi Louise Moreau,06150,Cannes-la-Bocca,,(+33)4-93-90-54-54,,,marches.publics@cannespaysdelerins.fr,http://www.sicasil.com,http://www.marches-securises.fr,,,,,False,False,,False,False
6432,21-153436,Voies navigables de France,13001779100018,,Division des achats,FRE12,"175, rue Ludovic Boutleux CS 30820",62408,Béthune cedex,,(+33) 3-21-63-24-24,,(+33) 3-21-63-24-59,division-achats@vnf.fr,http://www.vnf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=702464&orgAcronyme=d4t,,,,,False,True,,False,True
6433,21-153437,COMMUNE DE CHATILLON,None,Mme Lallemant Bénédicte,,,"1, place de la libération",92320,Chatillon,,01-42-31-81-81,,,marches-publics@chatillon92.fr,http://ville-chatillon.fr,https://marches.maximilien.fr/?page=Frame.ConsultationsOrganisme&org=z7x,,,,,False,False,,False,False
6434,21-153438,CENTRE HOSPITALIER REGIONAL UNVT,None,"M. POYART Herve, Attaché Administration Hospitalière",,,3 Boulevard Fleming,25030,Besançon,,03-81-21-80-80,,,dtp@chu-besancon.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
6435,21-153439,Conseil Departementa des Bouches-du R,22130001500247,,,FRL04,"52, avenue de st just",13256,Marseille cedex 20,,,,,contact.sampcs@departement13.fr,https://marches.departement13.fr,https://marches.departement13.fr,,https://marches.departement13.fr,https://marches.departement13.fr,https://marches.departement13.fr/,False,True,,False,True
6436,21-153440,Cté de Cnes du pays de Landerneau,None,M. Le Président,,,"59, rue de Brest",29800,Landerneau,,,,,mp@ccpld.bzh,,http://www.megalisbretagne.org,,,,,False,False,,False,False
6437,21-153441,ANACT Département Finance Gestion,None,Mme Lamborot Delphine,,,192 avenue Thiers,69457,Lyon cedex 06,,04-72-56-13-68,,04-72-56-13-77,d.lamborot@anact.fr,http://www.anact.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_O1M6EQ1U1Y&v=1&selected=0,,,,,False,False,,False,False
6438,21-153442,MAIRIE DE BONNEVAL,None,Joël Billard,,,19 Rue Saint Roch,28800,Bonneval,,,,,,,,,,,,False,False,,False,False
6439,21-153444,COMMUNE MELUN,None,"M. GERMAIN NICOLAS, Ville de Melun - Pôle Ressources - Direction des Finances, de la Commande Publique",,,"Hôtel de Ville, 16 Rue Paul Doumer",77011,Melun cedex,,,,,,https://www.ville-melun.fr/la-ville/marches-publics,https://marches.maximilien.fr/?page=frame.ConsultationsOrganisme&org=p1v,,,,,False,False,,False,False
6440,21-153445,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,None,,,FRH03,"Direction des achats et de la logistique 2, rue henri le guilloux",35033,Rennes cedex 9,,,,,dpal_secretariat@chu-rennes.fr,https://www.chu-rennes.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
6441,21-153447,COMMUNE DE ROMAGNAT,None,Cécile PETARD,,,Chateau de Bezance,63540,Romagnat,,,,,,,http://webmarche.adullact.org,,,,,False,False,,False,False
6442,21-153448,Communauté d'Agglomération Caux vallée,None,Mme GILARDONI,,,Maison de l'intercommunalitéAllée du catillon,76170,Lillebonne,,(+33)2-32-84-40-52,,,contactmp@cauxseine.fr,,,,,,,False,False,,False,False
6443,21-153449,Ville de Blois,None,,,FRB05,9 place Saint Louis,41012,Blois Cedex,,(+33) 2-54-44-50-50,,(+33) 2-54-90-35-58,marchespublics@blois.fr,http://www.blois.fr,http://www.marches-securises.fr,,,,,True,False,,False,True
6444,21-153450,Communauté urbaine du Grand Reims,None,Mme La Présidente,C3C Pôle Services Urbains,,CS 80036,51722,Reims cedex,,03-26-35-61-62,,03-26-77-73-50,c3c.psu@reims.fr,https://grandreims.fr,https://marches.grandreims.fr,,,,,False,False,,False,False
6445,21-153451,Communauté de communes de Mimizan,None,Mme Auzeneau Gaëlle,,,3 avenue de la Gare,40200,Mimizan,,,,,,http://www.cc-mimizan.fr,https://marchespublics.landespublic.org/,,,,,False,False,,False,False
6446,21-153452,SM EAU ET ASSAINISSEMENT GAVE ET BAÏSE,None,"M. Delvert Lionel, Directeur",,,3 route de Pau,64360,Tarsacq,,05-59-60-04-16,,05-59-60-24-72,l.delvert@gave-baise.fr,http://www.gave-baise.fr,https://demat-ampa.fr,,,,,False,False,,False,False
6447,21-153453,DEPARTEMENT DE LA GIRONDE,22330001300016,,,FRI12,"Esplanade Charles de Gaulle, Cs 71223",33074,Bordeaux,,(+33) 5-56-99-33-33,,,dgar-dasj-scp@gironde.fr,http://www.gironde.fr,http://www.marches-publics.gironde.fr/,,http://www.marches-publics.gironde.fr/,http://www.marches-publics.gironde.fr/,,False,True,,False,True
6448,21-153455,COMMUNAUTE AGGLO DU GRAND VILLENEUVOIS,None, Président Le,,,"24, rue du Vieux Pont",47440,CASSENEUIL,,05-53-71-54-81,,,contact@grand-villeneuvois.fr,http://www.grand-villeneuvois.fr,http://www.grand-villeneuvois.fr/les-marches-publics-de-la-cagv-151.html,,,,,False,False,,False,False
6449,21-153456,Angers Loire Métropole,None,,,FRG02,Direction de la Commande Publique pour la Direction des Bâtiments et du patrimoine communautaire - BP 80011,49020,Angers cedex 02,,,,,marches.dag@angersloiremetropole.fr,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,True,False,,False,True
6450,21-153457,TOULOUSE METROPOLE,None," MOUDENC Jean-Luc, Président",,,"Direction de la commande publique, 6 rue René Leduc BP 35821",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,,,,False,False,,False,False
6451,21-153458,SPL Grand Sud,None,M. le Directeur Général au nom et pour le compte de M. le Président de la CIVIS,,,13 chemin bureaux - Pierrefonds,97410,Saint Pierre,RE,02-62-44-44-74,97410,02-62-44-44-83,spla@splagrandsud.re,https://splgrandsud.e-marchespublics.com,https://splgrandsud.e-marchespublics.com,,,,,False,False,,False,False
6452,21-153459,Régie des Eaux du Pays Bastiais,81296261100024,,,FRM,"Route Maréchal Juin, Clos mimosas Bat 3, Cs 30097",20291,Bastia,,(+33) 4-95-32-20-20,,,direction@acquapublica.fr,http://www.acquapublica.fr/,http://www.agysoft.marches-publics.info,,http://www.agysoft.marches-publics.info,http://www.agysoft.marches-publics.info,,False,True,,False,True
6453,21-153460,CA DU SAINT QUENTINOIS,None,"Mme MACAREZ Frédérique, Présidente",,,58 boulevard Victor Hugo BP 80352,02108,Saint-Quentin,,,,,correspondre@aws-france.com,http://www.agglo-saintquentinois.fr/,https://agysoft.marches-pblics.info,,,,,False,False,,False,False
6454,21-153461,Région Provence Alpes Côte d'Azur,23130002100012,,,FRL04,"Hotel de Région, 27 Place Jules Guesde",13481,Marseille,,(+33) 4-91-57-50-57,,(+33) 4-91-57-50-64,servicedesmarches@regionpaca.fr,http://www.maregionsud.fr,http://achat.maregionsud.fr,,http://achat.maregionsud.fr,http://achat.maregionsud.fr,,False,True,,False,True
6455,21-153462,VILLE DE GUJAN MESTRAS,None,"Mme DES ESGAULX Marie-Hélène, Maire",,,"Hôtel de ville, Place du Général de Gaulle",33470,GUJAN-MESTRAS,,05-57-52-57-52,,,correspondre@aws-france.fr,http://www.ville-gujanmestras.fr,http://www.marches-publics.info,,,,,False,False,,False,False
6456,21-153463,DEPARTEMENT DE LA SARTHE,22720002900014,,,FRG04,"Hôtel du département, Place Aristide Briand",72072,Le Mans,,,,,scp@cg72.fr,http://www.sarthe.fr,http://www.sarthe-marchespublics.fr,,,,,False,True,,False,True
6457,21-153464,COMMUNE DE ROUEN,21760540100017,,,FRD22,"Hôtel de Ville, 2 place du Général de Gaulle, Cs31402",76037,Rouen Cedex,,(+33) 2-76-08-90-05,,(+33) 2-35-08-87-22,commande-publique@rouen.fr,https://www.rouen.fr/,https://www.mpe76.fr,,,,,False,True,,False,True
6458,21-153465,Ville d'Elbeuf sur Seine,21760231700018,,,FRD22,"Hôtel de Ville, Place Aristide Briand",76503,Elbeuf Sur Seine,,(+33) 2-32-96-90-10,,,services.techniques@mairie-elbeuf.fr,http://www.mairie-elbeuf.fr,https://www.mpe76.fr,,,,,False,True,,False,True
6459,21-153466,COMMUNE DE ROUEN,21760540100017,,,FRD22,"Hôtel de Ville, 2 place du Général de Gaulle, Cs31402",76037,Rouen Cedex,,(+33) 2-76-08-90-05,,(+33) 2-35-08-87-22,commande-publique@rouen.fr,https://www.rouen.fr/,https://www.mpe76.fr,,,,,False,True,,False,True
6460,21-153467,SAINT-LOUIS Agglomération,20006605800013,,,FRF12,"Place de l'Hôtel de Ville, Cs 50199",68305,Saint-Louis,,(+33) 3-89-70-90-70,,(+33) 3-89-70-90-85,direction@agglo-saint-louis.fr,http://www.agglo-saint-louis.fr,http://www.marches-publics.info,,,,,False,True,,False,True
6461,21-153468,Grand Port Maritime de La Réunion,None," LEGRIGEOIS Eric, Directeur général",,,2 Rue Evariste de Parny BP 18,97821,Le Port,,02-62-42-90-76,,,commandepublique@reunion.port.fr,http://www.reunion.port.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
6462,21-153469,Régie régionale du SPEE,None,,Alice Morcrette,FRE,5E Bvd du Port d'Aval,80000,Amiens,,(+33) 3-65-88-95-12,,,contact@hautsdefrance-spee.fr,https://www.pass-renovation.hautsdefrance.fr/,https://hauts-de-france-pass-renovation.safetender.com/,,,,,False,False,,False,False
6463,21-153470,Ecole normale supérieure de Cachan,None,,,FR104,4 avenue des sciences,91190,Gif sur yvette,,(+33) 1-81-87-48-71,,,marches.hors.travaux@ens-paris-saclay.fr,http://Ens-paris-saclay.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
6464,21-153471,MINDEF/SGA/DCSID/ESID.TOULON,None,"Mme PLAZY Elodie, Minarm sga dcsid esid toulon sai",,,Bcrm toulon - esid tln - bp 71,83800,Toulon cedex 9,,04-22-42-45-10,,04-22-43-44-09,esid-toulon.sai.secretaire.fct@intradef.gouv.fr,,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
6465,21-153472,Mairie de Lablachère,None,"M. Jean-Pierre Laporte, Maire",Mairie de Lablachère,,1 Place de la Mairie 07230 Lablachère,07230,Lablachère,,04-75-36-65-72,,,lablachere.mairie.vaillechris@wanadoo.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
6466,21-153473,Communauté d'Agglomération Loire Forez,20006588600018,,,FRK25,17 Boulevard de la Préfecture,42605,Montbrison Cedex,,(+33) 4-26-54-70-00,,,commandepublique@loireforez.fr,http://www.loireforez.fr/,http://www.loire.fr/e-marchespublics,,http://www.loire.fr/e-marchespublics,http://www.loire.fr/e-marchespublics,,False,True,,False,True
6467,21-153474,Rectorat de Paris,None,"M. PILORGET Jacques, RECTORAT de PARIS",,,12 Boulevard d'Indochine,75019,Paris,,01-44-62-40-95,,01-44-62-40-92,,http://www.ac-paris.fr,,,,,,False,False,,False,False
6468,21-153475,Ville de Clermont-Ferrand,21630113500010,,Monsieur le Maire,FRK14,10 rue Philippe Marcombes,63033,CLERMONT-FERRAND,,(+33) 4-73-42-63-63,,,service-commande-publique@clermontmetropole.eu,https://clermont-ferrand.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://clermont-ferrand.fr,,False,True,,False,True
6469,21-153476,INERIS,None,"Mme Babani Blandine, Acheteuse",,,Parc technologique Alata,60550,Verneuil en halatte,,,,,,,,,,,,False,False,,False,False
6470,21-153477,Pôle emploi PACA,None,,,FRL0,34 rue Alfred Curtel - CS 80149,13395,Marseille,,,,,drmarches.13992@pole-emploi.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
6471,21-153478,Ville de Compiègne,None,service-cp-vdc,,,Place de l'Hôtel de Ville - CS 30009,60321,Compiègne cedex,,03-44-37-31-12,,,service.marches@agglo-compiegne.fr,https://marches-agglo-compiegne.safetender.com,https://marches-agglo-compiegne.safetender.com,,,,,False,False,,False,False
6472,21-153479,Nantes Métropole,None,Madame la Présidente,,,2 Cours du Champ de Mars,44094,Nantes cedex 1,,,,,gaelle.duclau@nantesmetropole.fr,http://www.metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
6473,21-153480,Cour d'Appel de Lyon,None,"M. Leobon Sandrine, Cour d'appel de Lyon SARJ",,,35 rue Saint-Jean CS 50029,69321,Lyon cedex 05,,04-26-72-64-15,,04-26-72-64-10,,,,,,,,False,False,,False,False
6474,21-153481,CA SAUMUR VAL DE LOIRE,None,,Sylvia Boisnay,FRG02,CS 54030,49408,Saumur Cedex,,(+33) 2-53-93-50-75,,,commandes.publiques@agglo-saumur.fr,https://www.saumurvaldeloire.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
6475,21-153482,Ecole normale supérieure de Cachan,None,,,FR104,4 avenue des sciences,91190,Gif sur yvette,,(+33) 1-81-87-48-71,,,marches.hors.travaux@ens-paris-saclay.fr,https://ens-paris-saclay.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
6476,21-153483,CC des Quatre Vallées,None,"Mme Sylvie PLISSON, CC4V",,,4 place Saint Macé,45210,Ferrières en gâtinais,,,,,,https://www.cc4v.fr,,,,,,False,False,,False,False
6477,21-153484,Ville d'Antibes Juan-les-Pins,None,M. MAIRE Le,,,Direction de la commande publique Bâtiment ' Orange bleu ' 4ème étage 11 boulevard Chancel BP 2205,06606,Antibes cedex,,04-92-90-52-87,,,commandepub-gestadm@ville-antibes.fr,,https://e-marches06.fr,,,,,False,False,,False,False
6478,21-153485,Etablissement public foncier Bretagne,None,M. CAVE Romain,,,"72, Boulevard Albert 1er",35207,Rennes,,,,,commande.publique@epfbretagne.fr,https://www.epfbretagne.fr/,https://marches.megalis.bretagne.bzh/,,,,,False,False,,False,False
6479,21-153486,COMMUNAUTE D AGGLOMERATION DE BASTIA,24200035400041,,,FRM,Port de Toga Cs 60097,20291,Bastia Cedex,,(+33) 4-95-55-18-18,,,correspondre@aws-france.com,http://www.bastia-agglomeration.com/,https://agysoft.marches-publics.info/,,https://agysoft.marches-publics.info/,https://agysoft.marches-publics.info/,,False,True,,False,True
6480,21-153487,Centre Hospitalier Sud Francilien,None,,,FR104,"40, avenue Serge Dassault",91106,Corbeil essonnes,,,,,lucie.kahukula@chsf.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_xPSo9PuIaY,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_xPSo9P,,False,True,,False,True
6481,21-153488,PALAIS DE TOKYO,None,"M. TAVIERE Mathieu, Responsable des affaires juridiques",,,13 avenue du Président Wilson,75116,Paris,,01-81-97-35-80,,,,,,,,,,False,False,,False,False
6482,21-153489,Ville de M'Tsamboro,None, Monsieur le Maire Laithidine BEN SAID,,,"170, avenue de la mairieBP115",97630,M'Tsamboro,,(+33) 2-69-62-19-50,,,babadi.ahmed@mairie-mtsamboro.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
6483,21-153490,CHU-Hôpitaux de Rouen,None,"Mme DESJARDINS Véronique, CHU de Rouen",Cellule juridique des contrats,,1 rue de Germont,76031,Rouen cedex,,02-32-88-80-23,,,cellule.marches@chu-rouen.fr,https://www.chu-rouen.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
6484,21-153491,Communauté urbaine du Grand Reims,None,,,FRF23,Place de l'Hôtel de Ville,51722,Reims cedex,,(+33) -03-26-77-73-23,,(+33) -03-26-77-73-50,c3c.psu@grandreims.fr,https://grandreims.fr,https://marches.grandreims.fr,,,,,False,True,,True,False
6485,21-153492,Métropole Nice Côte d'Azur,None,,,FRL03,5 rue de l'hôtel de ville,06364,Nice cedex 4,,(+33) 4-97-13-20-00,,,dao@nicecotedazur.org,http://www.e-marches06.fr,http://www.e-marches06.fr,,,,,False,True,,False,True
6486,21-153493,Etablissement Français du Sang,None,,"M. François TOUJAS - Président Direction des Achats, de l'Immobilier et de la Maintenance",FR106,20 avenue du Stade de France,93218,SAINT DENIS,,(+33) 1-55-93-95-00,,(+33) -01-55-93-96-02,stde.marches.publics@efs.sante.fr,https://dondesang.efs.sante.fr/,http://www.marches-publics.gouv.fr/,,,,,False,True,,False,True
6487,21-153494,SIDEN-SIAN NOREADE EAU,None,"M. Raoult Président, Président du SIDEN-SIAN et ses Régies Noréade",,,23 avenue de la Marne - CS 90101,59443,Wasquehal cedex,,03-20-66-44-23,,03-20-80-25-22,marches@noreade.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_gaeXzEfspz,http://www.achatpublic.com,,,,,False,False,,False,False
6488,21-153495,SIAAP,None,,,FR101,2 rue Jules César,75012,Paris,,(+33) 1-44-75-44-36,,,marchesiaap@siaap.fr,https://www.siaap.fr,https://marches-publics.siaap.fr,,https://marches-publics.siaap.fr,https://marches-publics.siaap.fr,,False,True,,False,True
6489,21-153496,Commune de Behren-lès-Forbach,None, Behren-Lès-Forbach,,,Rue des roses,57460,BEHREN-LES-FORBACH,,03-87-87-67-51,,,mairie@ville-behren.fr,https://www.ville-behren.fr/,https://marchespublics-matec57.fr/,,,,,False,False,,False,False
6490,21-153497,Cté Cnes du Pays de Fayence,None,Service marchés publics,,,Mas de Tassy1849 RD19,83440,Tourrettes,,04-94-76-02-03,83440,,marchespublics@cc-paysdefayence.fr,https://www.cc-paysdefayence.fr/,https://www.marches-securises.fr/,,,,,False,False,,False,False
6491,21-153498,Département de Vaucluse,None,,,FRL06,rue Viala,84909,Avignon Cedex 9,,(+33) 4-32-40-79-53,,,servicemarches@vaucluse.fr,https://www.vaucluse.fr,https://vaucluse.sudest-marchespublics.com,,,,,False,True,,False,True
6492,21-153499,Pantin Habitat,None,,"M. ZERKOUNE Mohamed, Directeur général",FR106,"6, avenue du 8 Mai 1945",93697,Pantin cedex,,(+33) 1-48-44-76-35,,(+33) 1-48-45-39-87,servicedesmarches@pantinhabitat.fr,https://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_-coEmJtpor,,,,,False,True,,False,True
6493,21-153500,CENTRE HOSPITALIER REGIONAL D ORLEANS,None,,,FRB06,Direction achat logistique et patrimoine 14 avenue de l'hopital CS 86709,45067,Orleans cedex 2,,(+33) 2-38-51-44-02,,,cellule.marches-dal@chr-orleans.fr,http://chr-orleans.fr,,,,,,False,True,,False,True
6494,21-153501,VILLEDE LUNEVILLE,None, Catherine PAILLARD,,,2 Place Saint Rémy,54300,LUNEVILLE,,03-83-76-23-00,,,marches-publics@mairie-luneville.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
6495,21-153502,SYNDICAT MIXTE D'ELECTRICITE DU GARD,None,"M. CANAYER Roland, Président",,,4 rue bridaine,30000,Nimes,,04-66-38-65-75,,04-66-38-65-79,smeg@smeg30.com,https://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
6496,21-153503,COMMUNE DE SADA,None, houssamoudine ABDALLAH,,,Place de l'Hôtel de Ville,97640,Sada - Mayotte,,(+33) 2-69-62-08-08,,(+33) 2-69-62-12-54,abdourahamane.boinahery@mairiedesada.fr,http://www.mairiedesada.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
6497,21-153505,Centre hospitalier de Valenciennes,None,,,FRE11,Avenue Desandrouin,59300,Valenciennes,,(+33) -27-14-33-33,,,theillier-a@ch-valenciennes.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
6498,21-153506,COMMUNE DE SURESNES,None,Mlle ANDEWE Prisca,Prisca ANDEWE,,2 Rue Carnot,92150,Suresnes,,01-41-18-17-35,,,pandewe@ville-suresnes.fr,,,,,,,False,False,,False,False
6499,21-153507,MAIRIE DE RIVESALTES,None, M. le Maire,,,Place de L'Europe BP 102,66600,RIVESALTES,,04-68-38-59-59,,,mhcastany@rivesaltes.fr,http://www.rivesaltes.fr,,,,,,False,False,,False,False
6500,21-153508,COMMUNE DE GRENOBLE,21380185500015,,,FRK24,11 Boulevard Jean Pain,38021,Grenoble,,,,,marches.publics@grenoble.fr,http://www.grenoble.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
